student_id,year,semester,institution,course_number,credits,grade,course_description,department,course_title,record_source
4556397,2023,FALL,utexas,ME344,3,A,"Lumped physical system models; electrical, fluid, mechanical, and thermal system analysis; linear system transient and steady-state behavior; introduction to feedback control.",ME,Dynamic Systems and Controls,raw_cleaned
4556397,2023,FALL,utexas,ME353,3,A,"Evaluating the financial impact of engineering decisions, comparing alternatives with cash flow analysis, and managing project risk.",ME,Engineering Finance,raw_cleaned
4556397,2023,FALL,utexas,ME366J,3,A,An examination of structured methodologies for designing mechanical systems; reverse engineering/redesign projects and conceptual design projects.,ME,ME366J,raw_cleaned
4556397,2023,FALL,utexas,ME371D,3,A,Systematic design thinking and manufacturing practices for solving medical device problems and communicating engineering decisions clearly.,ME,Medical Device Design and Manufacturing,raw_cleaned
4556397,2023,FALL,utexas,PSY301,3,CR,"Basic problems and principles of human experience and behavior. Three lecture hours a week for one semester, or the equivalent in independent study.",PSY,PSY301,raw_cleaned
4556397,2023,SPRING,utexas,ME139L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Heat Transfer,raw_cleaned
4556397,2023,SPRING,utexas,ME140L,1,A,"Laboratory work in electronics, instrumentation, and electromechanical system integration.",ME,Mechatronics Laboratory,raw_cleaned
4556397,2023,SPRING,utexas,ME335,3,B+,"Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control.",ME,Engineering Statistics,raw_cleaned
4556397,2023,SPRING,utexas,ME338,3,B,Analysis for the design and manufacture of basic mechanical elements and their role in the design of machines.,ME,Machine Elements,raw_cleaned
4556397,2023,SPRING,utexas,ME339,3,A-,"Conduction, convection, radiation, and heat exchanger fundamentals.",ME,Heat Transfer,raw_cleaned
4556397,2023,SPRING,utexas,ME340,3,A,"Circuits, sensors, actuators, feedback, and integration of electronics with mechanical systems.",ME,Mechatronics,raw_cleaned
4556397,2023,SPRING,utexas,ME379M,3,A,Special topics course that can cover emerging mechanical engineering themes.,ME,Special Topics in Mechanical Engineering,raw_cleaned
4556397,2024,SPRING,utexas,E316N,3,IP,"This course is an introduction to the systematic study of literature. The selections focus on masterworks of literature from the 18th to the 21st century. There will be clusters covering selected regions: continental Europe, Great Britain, India, Africa, and North America. Students will learn how to read a literary text as an (a) artifact that (b) reflects the historical, social, and cultural circumstances of its production. Consequently, lectures will introduce basic concepts from critical theory and rhetorical analysis and apply these to the readings. We will also discuss, for each work, its historical background and how our knowledge of a text and its context can inform each other. Discussions and assignments are designed to sharpen critical skills and focus on practical exercises in interpretation.",E,E316N,raw_cleaned
4556397,2024,SPRING,utexas,ME266K,2,IP,"Creative design, analysis, selection, development, and fabrication of engineering components and systems. Development of team project with faculty adviser and sponsoring engineer.",ME,ME266K,raw_cleaned
4556397,2024,SPRING,utexas,ME266P,2,IP,Development of individual team project in association with faculty adviser and sponsoring project engineer.,ME,ME266P,raw_cleaned
4556397,2024,SPRING,utexas,ME379M,3,IP,Special topics course that can cover emerging mechanical engineering themes.,ME,Special Topics in Mechanical Engineering,raw_cleaned
4556397,2024,SPRING,utexas,MKT320F,3,IP,"Introduction to basic concepts and terminology in marketing: the process of developing marketing strategy, the role of marketing activities within the firm, external influences that affect the development of marketing strategy, and basic analytical tools appropriate to marketing decision making.",MKT,MKT320F,raw_cleaned
4556767,2018,FALL,utexas,HIS315K,3,A,Survey of United States history from the colonial period through the Civil War.,HIS,HIS315K,raw_cleaned
4556767,2019,FALL,utexas,RHE306,3,B,An introductory writing course that includes instruction in practical reasoning and the principles of rhetoric.,RHE,RHE306,raw_cleaned
4556767,2019,SPRING,utexas,HIS315L,3,A,Survey of United States history since the Civil War. Three lecture hours or two lecture hours and one discussion hour a week for one semester.,HIS,HIS315L,raw_cleaned
4556767,2020,FALL,utexas,CC302,3,A,Survey of the highlights and the influence of Roman civilization. No knowledge of Latin is required. Three class hours a week for one semester.,CC,CC302,raw_cleaned
4556767,2020,FALL,utexas,CH301,3,A,"First semester general chemistry for science and engineering students, covering atomic structure, bonding, stoichiometry, and thermochemistry.",CH,General Chemistry I,raw_cleaned
4556767,2020,FALL,utexas,CH302,3,A,"Development and application of concepts, theories, and laws underlying chemistry.",CH,CH302,raw_cleaned
4556767,2020,FALL,utexas,ECO304L,3,A,"Analysis of the economy as a whole. Measurement of output, the price level, and employment. Basic theories of the determination of Gross domestic product, investment and growth, and inflation. Introduction to fiscal policy and monetary policy.",ECO,ECO304L,raw_cleaned
4556767,2020,FALL,utexas,M408C,4,A,"Introduction to the theory and applications of differential and integral calculus of functions of one variable; topics include limits, continuity, differentiation, the mean value theorem and its applications, integration, the fundamental theorem of calculus, and transcendental functions.",M,M408C,raw_cleaned
4556767,2020,FALL,utexas,M408D,4,A,"Calculus sequence covering series, vectors, partial derivatives, and multiple integrals.",M,Calculus II,raw_cleaned
4556767,2020,FALL,utexas,PHY101L,1,A,Laboratory for PHY 301.,PHY,PHY101L,raw_cleaned
4556767,2020,FALL,utexas,PHY116L,1,A,Laboratory for PHY 316.,PHY,PHY116L,raw_cleaned
4556767,2020,FALL,utexas,PHY301,3,A,Mechanics.,PHY,PHY301,raw_cleaned
4556767,2020,FALL,utexas,PHY316,3,A,Electricity and Magnetism.,PHY,PHY316,raw_cleaned
4556767,2020,FALL,utexas,RUS601C,6,A,Emphasis on developing oral proficiency in Russian using intensive methods of instruction.,RUS,RUS601C,raw_cleaned
4556767,2020,SPRING,utexas,RHE309K,3,A,"A writing course focused on studying and practicing methods of rhetorical analysis within the contexts of disputed issues of academic, political, or cultural significance.",RHE,RHE309K,raw_cleaned
4556767,2021,FALL,utexas,AST375,3,A,White Dwarf Stars-FRI.,AST,AST375,raw_cleaned
4556767,2021,FALL,utexas,CS313E,3,A,Data structures and software design patterns used for larger technical programs.,CS,Software Design and Data Structures,raw_cleaned
4556767,2021,FALL,utexas,PED106C,1,Q,Designed to accommodate 35 or fewer students. Course number may be repeated for credit when the topics vary.,PED,PED106C,raw_cleaned
4556767,2021,FALL,utexas,PHY336K,3,A-,"Elementary linear vector algebra, Newtonian mechanics, Lagrangian mechanics, central force motion, dynamics of rigid bodies, and theory of small oscillations.",PHY,PHY336K,raw_cleaned
4556767,2021,FALL,utexas,PHY352K,3,B+,"Electrostatic fields, magnetostatic fields, derivation of Green's theorems and functions and of Maxwell's equations.",PHY,PHY352K,raw_cleaned
4556767,2021,FALL,utexas,PHY355,3,B,"Introduction to modern physics and thermodynamics: photons (spectra, photoelectric effect, blackbody radiation, Compton effect), atoms (Rutherford, Bohr), matter waves (Planck, deBroglie, probability interpretation, Schroedinger), nuclei, particles, special relativity, the laws of thermodynamics, and statistical physics.",PHY,PHY355,raw_cleaned
4556767,2021,SPRING,utexas,AST210K,2,A,White Dwarf Stars-FRI.,AST,AST210K,raw_cleaned
4556767,2021,SPRING,utexas,GOV312L,3,A,"Analysis of underlying themes concerned with American political institutions and policies, including the United States Constitution.",GOV,GOV312L,raw_cleaned
4556767,2021,SPRING,utexas,M427J,4,A,"Differential equations, matrices, eigenvalues, and engineering applications.",M,Differential Equations with Linear Algebra,raw_cleaned
4556767,2021,SPRING,utexas,PHY115L,1,A-,Laboratory for PHY 315.,PHY,PHY115L,raw_cleaned
4556767,2021,SPRING,utexas,PHY315,3,A,"Study of general properties of waves; examples include sound, electromagnetic, and mechanical waves; special emphasis on light and optics.",PHY,PHY315,raw_cleaned
4556767,2021,SPRING,utexas,SDS301,3,A,"Covers the fundamental procedures for data organization and analysis. Subjects include frequency distributions, graphical presentation, sampling, experimental design, inference, and regression.",SDS,SDS301,raw_cleaned
4556767,2021,SPRING,utexas,UGS303,3,A,"Seminar-style course emphasizing critical thinking, writing, and interdisciplinary exploration.",UGS,First-Year Signature Course,raw_cleaned
4556767,2021,SUMMER,utexas,CS303E,3,A,"Introduction to problem solving, algorithms, and programming in an object-oriented language.",CS,Intro to Programming,raw_cleaned
4556767,2021,SUMMER,utexas,CS312,3,A,"First part of a two-part sequence in programming. Fundamental concepts of structured programming; procedures and data structures with a focus on problem solving strategies and implementation; introduction to concepts of informal specification, informal reasoning about program behavior, debugging, and ad hoc testing. Three lecture hours and one discussion hour a week for one semester. Only one of the following courses may be counted: Computer Science 303E, 312, 312H. Credit for Computer Science 312 may not be earned after a student has received credit for Computer Science 314 or 314H. Prerequisite: Credit with a grade of at least C- or registration for Mathematics 408C, 408K, or 408N.",CS,CS312,raw_cleaned
4556767,2021,SUMMER,utexas,E316M,3,A,"Introduction to masterpieces of the American literary tradition, emphasizing historical, generic, and thematic connections.",E,E316M,raw_cleaned
4556767,2021,SUMMER,utexas,M427L,4,A,Multivariable methods and mathematical tools used in applied engineering analysis.,M,Advanced Calculus for Applications,raw_cleaned
