student_id,year,semester,institution,course_number,credits,grade,course_description
4554703,2024,SPRING,utexas,HIS317L,3,A,"This course looks at the origins, growth, and development, of college football from it’s elite Ivy League school origins, to what is has become today: arguably one of the most popular sports in America. College football is steeped in rivalry, tradition, pageantry, and insane fandom. Games are literally played on almost every night of the week, and on Saturdays millions of people pile into stadiums that hold upwards of 105,000 people. College coaches make just as much as pro coaches, athletic directors are paid like NFL general managers, and the biggest college football programs generate in excess of $240M per year. However, there is also a dark side to college football: exploitation, academic misconduct, injuries, and scandal, which have been a constant thread in the sport since its founding in the late 1800s. This course will look at college football within the broader history of American history and culture."
4554703,2024,SPRING,utexas,ME266K,2,A,"Creative design, analysis, selection, development, and fabrication of engineering components and systems. Development of team project with faculty adviser and sponsoring engineer."
4554703,2024,SPRING,utexas,ME266P,2,A,Development of individual team project in association with faculty adviser and sponsoring project engineer.
4554703,2024,SPRING,utexas,BIO311C,3,A,"Introduction to biological energy transformation, cell structure and physiology, and gene expression."
4555929,2020,FALL,utexas,ME302,3,A,"Introduction to mechanical engineering education and practice through lectures and laboratory experiences. Graphics and modeling fundamentals for engineering design: freehand sketching, computer modeling of solid geometry, and generation of engineering drawings. Introduction to reverse engineering, computer-aided design, rapid prototyping, and manufacturing. Application of the design process and problem solving through individual and team projects. Two lecture hours and four laboratory hours a week for one semester. Only one of the following may be counted: Mechanical Engineering 302, 210, 210H."
4555929,2020,FALL,utexas,M408D,4,A,"Certain sections of this course are designated as advanced placement or honors sections; they are restricted to students who have scored well on the Advanced Placement Calculus BC exam or have the consent of the mathematics adviser. This is the second semester of the accelerated calculus sequence. The theory and applications of sequences and infinite series, including those involving functions of one variable, and an introduction to the theory and applications of differential and integral calculus of functions of several variables; subjects include methods of integration, parametric equations, sequences, infinite series, power series, functions of several variables, partial derivatives, and multiple integrals. Three lecture hours and two discussion hours a week for one semester. Only one of the following may be counted: Mathematics 403L, 408D, 408M (or 308M). Prerequisite: Mathematics 408C, 408L, or 408S with a grade of at least C-."
4555929,2020,FALL,utexas,ARH302,3,A,A study of selected visual works throughout the world from prehistoric time to 1400 CE. Three lecture hours or two lecture hours and one discussion hour a week for one semester.
4555929,2020,FALL,utexas,ES102,1,A,"Restricted to engineering majors. Instruction in the learned ability to mentally manipulate two- and three-dimensional structures. The equivalent of one lecture hour a week for one semester. Engineering Studies 102 and General Engineering 119, 219, 319 (Topic: Spatial Visualization) may not both be counted. Offered on the letter-grade basis only."
4555929,2020,FALL,utexas,CH301,3,A,"Three lecture hours a week for one semester; some sections may also require one enrichment/discussion hour a week. Only one of the following may be counted: Chemistry 301, 301C, 301H, 301N, 304K. Prerequisite: An appropriate score on the Department of Chemistry placement examination."
4555929,2020,FALL,utexas,RHE306,3,CR,"An introductory writing course that includes instruction in practical reasoning and the principles of rhetoric. Three lecture hours a week for one semester. Only one of the following may be counted: English 603A, 303C, Rhetoric and Writing 306, 306Q, Tutorial Course 603A, 303C. Prerequisite: A passing score on the writing section of the Texas Higher Education Assessment (THEA) test (or an appropriate assessment test)."
4555929,2020,FALL,utexas,PHY303L,3,CR,"Electricity and magnetism, optics, and atomic phenomena. Three lecture hours and one discussion hour a week for one semester. Only one of the following may be counted: Physical Science 304, Physics 302L, 303L, 309L, 316, 317L. Prerequisite: Physics 303K and 103M or 105M with a grade of at least C- in each; credit with a grade of at least C- or registration in Mathematics 408D or 408M, and Physics 103N or 105N."
4555929,2020,FALL,utexas,PHY303K,3,CR,"A general survey of physics; primarily laws of motion, heat, and wave phenomena. Three lecture hours and one discussion hour a week for one semester. Only one of the following may be counted: Physical Science 303, Physics 301, 302K, 303K, 309K, 317K. Prerequisite: Credit with a grade of at least C- or registration in Mathematics 408D, 408L, or 408S, and Physics 103M or 105M; and an appropriate score on the physics assessment exam."
4555929,2020,FALL,utexas,PHY103N,1,CR,"Two laboratory hours and one discussion hour a week for one semester. Only one of the following may be counted: Physics 102N, 103N, 105N, 116L, 117N. Prerequisite: Credit with a grade of at least C- or registration for Physics 303L."
4555929,2020,FALL,utexas,PHY103M,1,CR,"Two laboratory hours a week for one semester. Only one of the following may be counted: Physics 101L, 102M, 103M, 105M, 117M. Prerequisite: Credit with a grade of at least C- or registration for Physics 303K."
